2,3,0,1,0,1,2,7,2,5,3,0.505,0,0,2
2,3,2,0,0,5,4,7,3,7,2,0.611,1,0,2
2,5,1,0,0,4,2,3,3,3,3,0.677,0,0,2
2,4,1,0,0,2,3,3,3,4,2,0.676,0,0,2
2,4,1,0,0,3,3,3,4,2,5,0.691,0,0,2
2,4,1,0,0,3,3,4,2,5,7,0.713,1,0,2
2,3,2,2,0,2,3,5,2,5,3,0.635,0,0,2
2,3,1,1,0,3,5,2,5,3,2,0.639,0,0,2
2,5,1,0,0,5,2,4,1,5,5,0.668,0,0,2
2,4,2,0,0,7,5,3,3,3,5,0.672,0,0,2
2,5,1,2,0,5,3,3,5,4,4,0.688,1,0,2
2,4,0,2,0,3,3,5,4,4,4,0.686,1,0,2
2,3,0,1,0,5,1,7,3,6,3,0.668,0,0,2
2,2,0,1,0,6,3,7,5,4,4,0.845,1,0,2
2,2,0,1,1,3,7,5,4,4,6,0.836,1,0,2
2,3,1,0,0,5,4,4,3,3,3,0.842,1,0,2
2,3,0,0,0,4,3,3,2,2,5,0.862,0,0,2
2,3,0,1,0,3,3,2,2,5,6,0.884,1,0,2
2,1,0,0,0,6,4,6,4,6,6,0.786,0,0,2
2,2,1,0,0,4,4,5,4,1,2,0.805,0,0,2
2,3,2,1,0,3,3,3,4,3,3,0.940,0,0,2
2,5,1,0,0,3,3,5,6,6,4,1.028,1,0,2
2,4,0,0,0,4,4,3,3,2,3,0.944,1,0,2
2,4,0,1,0,4,3,2,3,4,5,0.924,1,0,2
2,4,0,1,0,3,2,3,4,5,2,0.923,0,0,2
2,3,2,0,0,6,3,3,3,4,4,0.961,1,0,2
2,3,2,1,0,3,4,4,4,6,6,0.866,0,0,2
2,5,1,0,0,3,4,4,4,2,3,0.836,1,0,2
2,3,1,1,0,2,3,6,3,7,6,0.803,0,0,2
2,3,1,0,0,3,6,3,7,6,3,0.836,0,0,2
2,2,2,0,0,2,5,4,6,7,6,0.827,0,0,2
2,4,0,0,0,1,5,3,5,4,3,0.738,1,0,2
2,3,0,0,0,5,5,4,3,5,4,0.721,0,0,2
2,3,0,0,0,4,5,4,5,2,4,0.739,0,0,2
2,2,2,0,0,4,6,1,4,4,2,0.827,0,0,2
2,2,1,0,1,7,7,1,5,2,3,0.758,1,0,2
2,2,2,1,0,4,3,2,3,2,6,0.874,1,0,2
2,2,2,0,0,2,2,6,4,2,6,0.917,1,0,2
2,2,1,1,0,3,4,5,4,4,3,0.783,0,0,2
2,3,0,0,0,4,4,3,4,4,5,0.773,0,0,2
2,3,1,0,0,5,2,5,5,7,3,0.674,0,0,2
2,2,1,2,0,7,2,2,7,2,5,0.595,0,0,2
2,2,1,0,0,5,4,4,3,4,3,0.662,1,0,2
2,2,1,1,0,4,4,2,4,4,3,0.671,0,0,2
2,4,0,1,0,4,3,5,3,4,4,0.627,0,0,2
2,4,0,0,0,3,5,3,4,4,2,0.625,0,0,2
2,4,1,1,0,5,3,3,1,6,7,0.599,0,0,2
2,4,1,0,0,3,1,6,7,4,2,0.573,0,0,2
2,1,0,0,0,1,2,5,3,4,4,0.725,1,0,2
2,3,2,1,1,2,7,6,6,4,4,0.726,0,0,2
2,5,0,1,0,6,4,3,2,3,3,0.714,0,0,2
2,6,0,0,0,4,2,3,3,3,4,0.740,1,0,2
2,5,1,1,0,2,3,3,4,6,3,0.780,0,0,2
2,6,1,1,0,3,3,4,6,3,3,0.802,1,0,2
2,7,2,0,0,3,4,2,2,3,1,0.869,0,0,2
2,5,2,0,0,2,1,4,3,4,3,0.754,0,0,2
2,5,1,0,0,4,3,3,4,2,3,0.826,1,0,2
2,5,1,0,0,3,3,4,2,3,3,0.840,0,0,2
2,4,2,0,0,3,4,3,6,4,3,0.919,1,0,2
2,4,1,0,0,4,3,2,5,4,2,0.851,0,0,2
2,3,1,0,0,2,3,1,2,3,5,0.768,0,0,2
2,3,1,0,0,3,1,2,3,5,4,0.770,1,0,2
2,2,2,0,0,3,3,4,3,4,3,0.908,1,0,2
2,2,1,0,0,4,5,3,4,4,3,0.863,0,0,2
2,1,2,0,0,5,2,4,3,3,2,0.894,0,0,2
2,3,1,1,0,5,4,4,3,4,3,0.838,0,0,2
2,3,0,0,0,4,4,3,3,3,2,0.850,1,0,2
2,4,2,0,0,3,2,3,3,2,3,0.944,0,0,2
2,5,1,0,0,4,3,3,2,3,2,0.886,0,0,2
2,5,3,0,0,2,2,3,3,7,5,0.788,1,0,2
2,5,2,0,0,2,3,7,5,6,3,0.756,0,0,2
2,5,1,0,1,3,7,5,6,3,4,0.746,0,0,2
2,4,1,0,0,6,4,3,2,4,5,0.848,0,0,2
2,2,2,1,0,4,3,4,3,3,4,0.897,1,0,2
2,2,1,0,0,4,3,4,3,4,5,0.874,0,0,2
2,3,0,1,0,5,4,6,7,3,5,0.827,0,0,2
2,4,2,1,0,5,3,5,3,3,3,0.882,1,0,2
2,4,1,0,0,5,3,3,6,3,3,0.889,1,0,2
2,3,2,1,0,6,3,3,5,3,5,0.909,1,0,2
2,2,1,1,0,3,4,3,4,4,5,0.832,1,0,2
2,2,0,0,0,4,4,3,4,2,6,0.733,0,0,2
2,4,0,1,0,6,4,4,4,3,1,0.665,0,0,2
2,5,0,2,0,4,1,3,5,3,4,0.593,1,0,2
2,5,0,1,0,1,5,3,4,5,4,0.568,0,0,2
2,6,0,0,0,5,4,5,4,3,4,0.616,0,0,2
2,5,0,1,0,4,4,5,1,2,3,0.642,1,0,2
2,5,1,1,0,2,5,3,4,4,5,0.664,0,0,2
2,3,0,1,0,5,3,5,2,5,2,0.697,0,0,2
2,3,0,1,0,3,5,2,5,2,4,0.698,0,0,2
2,2,1,0,0,1,5,4,4,3,5,0.733,0,0,2
2,2,0,1,0,4,5,4,1,3,2,0.745,1,0,2
2,2,0,0,0,6,4,3,4,3,4,0.800,0,0,2
2,4,0,2,0,4,4,3,4,7,6,0.811,1,0,2
2,4,1,0,0,4,3,4,6,6,4,0.769,0,0,2
2,4,0,0,0,3,4,6,6,4,3,0.771,0,0,2
2,3,0,0,0,4,6,2,4,5,1,0.851,0,0,2
2,4,0,0,0,4,5,1,5,3,7,0.712,0,0,2
2,5,2,1,0,7,3,3,1,3,3,0.687,1,0,2
2,6,2,1,0,3,3,1,3,3,7,0.676,0,0,2
2,6,1,2,0,3,1,3,3,7,4,0.657,1,0,2
2,6,1,0,1,3,7,4,4,4,2,0.678,0,0,2
2,9,1,0,0,2,3,2,7,3,7,0.781,1,0,2
2,8,2,0,1,7,7,3,3,3,2,0.720,1,0,2
2,8,2,0,0,7,3,3,2,3,3,0.705,1,0,2
2,8,1,0,0,3,3,2,3,3,3,0.713,0,0,2
2,8,1,0,0,3,2,3,3,3,1,0.719,1,0,2
2,8,1,0,0,2,3,3,1,4,3,0.708,0,0,2
2,7,1,0,0,3,3,1,4,3,4,0.683,0,0,2
2,7,1,0,0,4,4,1,4,4,2,0.643,1,0,2
2,2,2,0,0,7,2,6,3,4,5,0.791,0,0,2
2,3,1,1,0,4,5,4,4,4,5,0.703,1,0,2
2,4,3,0,0,3,3,3,3,3,5,0.728,1,0,2
2,4,2,1,0,3,3,3,3,5,7,0.710,0,0,2
2,5,2,0,0,3,5,7,2,3,7,0.682,0,0,2
2,6,3,0,0,2,3,3,4,4,3,0.618,0,0,2
2,6,2,0,0,3,3,4,4,3,6,0.625,0,0,2
2,5,1,0,0,3,4,4,3,6,3,0.643,1,0,2
2,6,1,0,0,6,5,3,3,4,3,0.713,0,0,2
2,6,1,0,0,3,4,3,5,4,3,0.698,0,0,2
2,4,1,1,0,4,5,4,4,6,4,0.600,0,0,2
2,5,0,1,0,6,4,3,4,3,4,0.612,0,0,2
2,6,1,2,0,4,4,4,3,6,3,0.556,0,0,2
2,9,0,0,0,4,6,3,2,1,3,0.580,1,0,2
2,11,0,0,0,6,2,1,3,4,3,0.582,0,0,2
2,11,1,0,0,1,4,3,3,3,3,0.559,1,0,2
2,11,0,1,0,4,3,3,3,3,3,0.580,1,0,2
